text,label
"In order from the top , the four stripes on a can of Pepsi are what colors ?",19
What is the cost of the drugs used in tuberculosis treatments ?,25
What does El Nino mean in spanish ?,20
What 's the name of Tom Sawyer 's aunt with whom he lives ?,4
What was Simple Simon fishing for in his mother 's pail ?,14
What is a Canada two-penny black ?,7
Who was Shakespeare 's Moorish general ?,4
What 's the name of the Tampa newspaper ?,1
What is the origin of thank you notes ?,12
What country has the port of Haifa ?,18
How do you correctly say the word ` qigong ' ?,0
What famed river was Hernando de Soto the first European to see ?,14
What sport do you shag flies in ?,29
Who bestowed great power upon Captain Britain ?,4
How many years do fossils take to form ?,13
What terrorist group was headed by Donald DeFreeze ?,5
What films featured the character Popeye Doyle ?,1
What happened in the city of Dogtown in 1899 ?,12
What are the residents of the island of Lesbos called ?,5
How can I determine the radius of an ellipse ?,0
What U.S. state boasts Leif Ericson Park ?,11
What is the nursery rhyme Rock-a-by Baby about ?,12
What do I need to learn to design web pages ?,12
What is the origin of the word nevermind ?,12
What is the fastest commercial automobile that can be bought in the US ?,14
Which large U.S. city had the highest murder rate for 1988 ?,21
What state did Helen Keller call home ?,11
What nationality is a Sicilian ?,18
What was the previous name for the Commonwealth ?,5
How many people died when the Estonia sank in 1994 ?,13
Where did Indian Pudding come from ?,12
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",4
Name a film in which Jude Law acted .,1
What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?,12
"What clause in the U.S. Constitution may not be changed , altered or amended ?",12
What did Tristan come back as ?,14
What count did Alexandre Dumas write about ?,4
How many people did Randy Craft murder ?,13
What century did art 's Romantic Period begin in ?,8
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,4
What country buys 25 percent of the world 's tea exports ?,18
"At Christmas time , what is the traditional thing to do under the mistletoe ?",14
What 's the best way to lose the flab under your chin and around your face ?,31
Which of the Seven Dwarfs comes first alphabetically ?,4
What does the name `` Sabrina '' mean ?,7
Who spoke the only word in Mel Brooks 's Silent Movie ?,4
When was Richard Nixon born ?,8
What is Bill Gross 's email address ?,14
How is the election of a new Pope announced to the world ?,0
What whisky is `` known by the company it keeps '' ?,17
What is widely used to detect birth defects ?,14
What are field effect transistors ?,7
Who made the first gas engine ?,4
What are bottle caps with presidents ' pictures inside worth ?,25
In what city is the headquarters of Sinn Fein ?,21
Name the Ranger who was always after Yogi Bear .,4
Who 's the only U.S. president to have won a Pulitzer Prize ?,4
Who was the author of the novel `` Far From the Madding Crowd '' ?,4
Who created Harry Lime ?,4
What are the medical purposes of `` clitoridectomy '' ?,9
What made the Finger Lakes in western New York state ?,9
What 's the state motto of California ?,12
What was the nickname of model Leslie Hornby ?,4
How do storms form ?,0
How did the war of 1812 affect Delaware ?,0
Who played Al Jolson in the Jolson Story ?,4
How many people die from snakebite poisoning in the U.S. per year ?,13
How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?,0
Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?,4
What nationality is Gorbachev ?,18
When did the art of quilting begin ?,8
What made the short-lived Star Hawks strip so unique ?,9
What 's the only color Johnny Cash wears on stage ?,19
Where is Windsor Castle ?,14
What is the web address of the list of e-mail addresses of members of the House of Representatives ?,14
How did the Hohenzollerns build their power around 17 ?,0
What direction do the best surfing beaches face ?,14
What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?,4
What is Olestra ?,7
What beer 's name is translated as `` lion brew '' ?,17
What college did Dikembe Mutombo play basketball for ?,5
How many people in the USA say their number one source of information is the newspaper ?,13
What kind of fruit is a Yellow Transparent ?,17
What was the name of Sergeant Preston of the Yukon 's lead dog ?,2
On what T.V. show could Tom Terrific be found ?,1
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,14
How many languages are there in the world ?,13
What is the word for love of pain or abuse ?,36
What is the contents of proposition 98 ?,7
Who was Samuel Johnsons 's friend and biographer ?,4
What is the regular price ?,25
What is a firewall ?,7
What four-legged creature did a Cornell University study say would make man 's best companion in space ?,2
"Why was Henry Ford 's first automobile calleda Model T & his second type of automobile , introduced in 1928 , called a Model A ?",9
Who was the conservationist who served as spokesperson for Post Grape Nuts ?,4
How fast must a spacecraft travel to escape Earth 's gravity ?,35
What is Martin Luther King Jr. 's real birthday ?,8
When was Nostradamus born ?,8
How did serfdom develop in and then leave Russia ?,0
Which classical Spanish writer said `` All that glitters is not gold '' ?,4
What 's the tallest piece on a chessboard ?,14
What is ouzo ?,7
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,2
What foods contain the most protein ?,17
What is the medical condition of hypertension ?,7
What Scottish poet penned To a Mouse and To a Louse ?,4
How do you get a broken cork out of a bottle ?,0
What does the name Kelly mean ?,7
Where is Basque country located ?,14
How tall is Prince Charles ?,40
What 's the name of Popeye 's adopted son ?,4
What country is famous for Persian rugs ?,18
Where are the 49 steps ?,14
What country 's capital is Tirana ?,18
About how many soldiers died in World War II ?,13
What court does Bob Woodward describe in The Brethren ?,5
What vowel do all Esperanto nouns end in ?,15
Who founded the People 's Temple Commune ?,4
How does the chain of command work inside an US army Apache helicopter ?,0
What organization 's offices were broken into at Watergate in 1972 ?,5
What motto ended Merrie Melodies cartoons ?,12
What is the recomended age to switch a child from a crib to a bed ?,27
Why do airliners crash vs. gliding down ?,9
What city is . KDGE Radio located in ?,21
What Spanish artist painted Crucifixion ?,4
What university fired Angela Davis ?,5
What meat complemented sweet potatoes and peas in the first TV dinner ?,17
Where can I find lyrics for R&B ?,14
What is the most common name ?,4
What is a softball made of ?,28
What causes the redness in your cheeks when you blush ?,9
What is the chromosome number of an elephant ?,13
"What 's the population of Biloxi , Mississippi ?",14
What vehicles are raced in the Tour de France ?,44
In 139 the papal court was forced to move from Rome to where ?,14
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,5
What is typhoid fever ?,7
What actor 's autobiography is titled All My Yesterdays ?,4
"What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?",4
"Where did Freidreich Wilhelm Ludwig Leichhardt , Prussian born explorer , go to school ?",14
What is the difference between terry cloth and French terry ?,12
How do they find an epicenter ?,0
Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?,4
What baseball player was known as Charley Hustle ?,4
What is the English meaning of caliente ?,7
Who betrayed Norway to the Nazis ?,4
What cable network bills itself as `` the family entertainer '' ?,5
What contemptible scoundrel stole the cork from my lunch ?,4
What invention does the principle of conservation of energy make impossible ?,31
Name of King Arthur 's sword ?,14
What is a pyrotechnic display ?,7
What album put The Beatles on the cover of Time in 1967 ?,1
What good are mosquitoes ?,12
What seven digits follow the area code in the number for long distance information ?,39
What spy novelist served as Moscow correspondent for Reuter and The Times of London ?,4
What U.S. state is Fort Knox in ?,11
What is a fear of fish ?,23
What keeps clouds in the air ?,14
Who were the only two bald U.S. Presidents ?,4
"What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?",14
Where can I find a world atlas map online at no charge ?,14
What color are a cherry tree 's flowers ?,19
Why are ice cream sundaes called sundaes ?,9
What British prime minister and U.S. president were seventh cousins once-removed ?,4
Who tramped through Florida looking for the Fountain of Youth ?,4
What building appropriately enough is depicted on the back of the 1-dollar bill ?,14
How many people visit the Pope each month ?,13
What fictional character is known as the `` melancholy Dane '' ?,4
What city in Florida is Sea World in ?,21
What is chronic constipation a symptom of ?,23
Which infectious disease is the world 's deadliest ?,23
What is the name of the game that Garry Kasparov plays ?,29
What are the largest libraries in the US ?,14
What is a person called that likes fire ?,4
How does an ion drive work ?,0
"What is deadrise , nautical , ?",7
When was the internal combustion engine developed ?,8
